britney spears || hi my name is harry and i hate britney spears || -1
barack obama || Pres . barack obama is dropping in the approval polls faster than Ive ever seen -LRB- I check daily -RRB- He is definitely a 1 term President p2 tcot || -1
mc hammer || Now why would I ever stop doing this . . -LRB- mc hammer voice -RRB- look at my eyes maaaan ... ca n't touch this || 1
iphone || i definitely do n't think any phone 'll be an '' iphone killer '' , just that android 's comparative openness will help droid be a success . || 0
psp || revising a review while enjoying vice city stories on my psp go while playing the role of receptionist . || 0
ipad || glorybemagazine ipad , pod and phone users ! That 's why Apple sucks . None of their devices run Flash : -LRB- || -1
google wave || waveboard for google wave is pretty awesome . fb || 1
demi lovato || Taylor Swift -LRB- 9 -RRB- & Selena Gomez -LRB- 19 -RRB- & demi lovato -LRB- 10 -RRB- & Miley Cyrus -LRB- 13 -RRB- come on , comment please . || 0
charlie sheen || charlie sheen hired a hot chick to proofread his tweets ! : charliesheen - another Steno-graphic moment with wend ... . || 0
obama || Congress wants to cut off funding for US operations in Libya since obama never got approval for the war ! Somn shout aaalllelu-alleluyah !! || -1
bieber || Oh my bieber I love bieber so so much ! I wish I had the chance to meet him Oh well neversaynever right justin I will one day I hope . || 1
sarah palin || The reason I do n't like sarah palin ' s Rise : She wants to be heard & respected , but WONT PUT IN THE WORK ! || 0
tiger woods || tiger woods is the first billionaire sports star : Forbes , the magazine of choice for those who like to weigh th . . || 0
google wave || google wave is really silly when you have no invites and like 3 people to talk to lol . || -1
lady gaga || ChiaGarcia yeah but at least when lady gaga comes out with something new its amazing and original not like bep who has to use old classics || 1
britney spears || britney spears vs . lady gag - circus face || 0
google || i love my english by google tradutor YEAH s2 || 0
paris hilton || pretty bitch swag . spoiled and pretty feeling like paris hilton . winning like charlie sheen . you losing , feeling like yourself . lmaoooo || -1
wii || looking forward to playing wii fit tonight ! i have to trick myself into exercising by playing video games . || 1
tiger woods || Just met a professional golfer that play with tiger woods dude real cool || 0
madonna || madonna feat little Wayne ?? || 0
lindsay lohan || just finished her gay ass four page paper on paris hilton and lindsay lohan . || -1
britney spears || i 'm so proud of britney spears ! first artist whose single debuted at number 1 in 3 years !!! || 1
barack obama || -LSB- BBC -RSB- US Senate panel to vote on healthcare : President barack obama ' is push for US healthcare reform heads for a . . || 0
ipod || i bet its going to be a hot tedious day today . i need to fix my ipod . || 0
sarah palin || lol -LRB- on Obama 's nobel peace prize -RRB- as a friend said , it was for saving the world from sarah palin || -1
britney spears || getting better :-RRB- omg i love the song from britney spears ' s old pepsi commercial ha || 1
madonna || you need a picture of you and Rodzilla . . Dennis Rodman is a legend on like 20 dif levels . ball , tats , madonna . . || 0
lindsay lohan || lindsay lohan mistakes cake for giant bottle of perfume , hilarity ensues via addthis || 0
bill gates || FUck you internet explorer . bill gates is the devil || -1
ellen degeneres || ellen degeneres : ' Lady gag blew the lid off my studio ' : gag chats with Ellen and performs her new '' Born This with ... . || 1
lindsay lohan || lindsay lohan must hate herself : samantha ronson has more followers on twitter . you know you 've hit rock bottom when ... || 0
britney spears || took the '' what disney star are you most like ? '' quiz & got : britney spears ! what 'll you get ? ➤ || 0
obama || Townhall - The Damning Contradictions of obama 's Attack on Libya . via townhallcom || -1
barack obama || congratulations to President barack obama ' is Nobel Peace Prize recognition and award . Well deserving !!! || 1
iphone || i 'd love to be playing catan on my iphone right now but then i 'd have to stop listening to podcasts . grr || 0
harry potter || ha wow I am a such a harry potter nerd ... lol . It 's Professor McGonnagal 's birthday today well accroding to mugglenet . I am not ashamed ha || 0
selena gomez || i 'm tired of hearing about selena gomez . it was better when she wasnt being such a big fame whore . || -1
ipod || im sooo depressed well not really i just ca n't find my ipod anywhere !!! and i looked everywhere !!!!!!!!!! im about to cry = ' -LSB- || 1
britney spears || nothing like old britney spears music to pump up friday in the generate office : -RRB- || 0
britney spears || leaving listening to britney spears 3 ♥ * -- * , good evening everyone , until tomorrow , kisses ... bye bye , xoxo ; d || 0
dave matthews || Looks like dave matthews is in town , hope he does n't dump his shit in the Chicago river again ... It 's already nasty enough . || -1
psp || while i am thinking about it . . would anyone like to buy a psp ? oh you would ? great ! || 1
jimmy carter || my mouth has n't closed since the pa child care . i need to watch the jimmy carter special report again . || 0
lakers || jodywatley For all the lakers haters . . || 0
nick jonas || and they were tryna kill us all and everyone was like shit run ! then it went normal again : L and nick jonas was sitting on a chair all sad || -1
mandy moore || I just found out na si mandy moore pala si Rapunzel sa Tangled . > : -RRB- || 1
harry potter || : o I 'm in an area that looks like the harry potter shopping place . aha . I 'd take a picture but I 'm in the ghetto . || 0
lindsay lohan || i know its probably moot but i feel bad for lindsay lohan , many may not agree but i think she just needs a friend . || 0
kim kardashian || Jill Biden : kim kardashian Dissed by Second Lady Jill Biden ! : JILL Biden hates kim kardashian ! Sources say ... . || -1
justin bieber || 13 . '' Somebody To Love '' by justin bieber is my favorite song by him || 1
ipod || dead prez `` hip hop '' `` ipod reviews guide || 0
justin timberlake || nowplaying What Goes Around Comes Around by justin timberlake || 0
britney spears || lol . . they be following too . . talking about '' see britney spears suck a cock '' lmao ! || -1
harry potter || I 'd forgotten how beautiful & magical the first harry potter movie was . Recapturing it with Zoe now . || 1
nicolas cage || omg , the horror of the intense nicolas cage face !!! lmao ... || 0
sarah palin || Letterman Apologizes to His Wife ... and sarah palin - sarah palin , I 'm terribly , terribly sorry . So there we g ... || 0
john mccain || Talk about being a hypocrite . . 3 years ago john mccain offered military aid to Ghaddafy-Last week he offered Rebels Aid . . . || -1
mandy moore || Dun get me wrong , I love mandy moore n all but for once , I think she 's a good actor -LRB- when the voice is doing all the work -RRB- tangled || 1
ipad || itunesuconf2010 great thinking to have 4 hour gap between picking up ipad and dinner - means we 'll have stopped fiddling with them by then ! || 0
katy perry || listening to Firework by katy perry on Grooveshark : nowplaying FB . || 0
google || google trnslate is fucking FAILED !! || -1
charlie sheen || charlie sheen is not crazy . That man know what he doing . hell || 1
hilary swank || health health2go hilary swank : i let boyfriend 's son see me nude : the actress 's admission in . . || 0
miley cyrus || '' Let your light shine . Be a source of strength and courage . Share your wisdom . Radiate love . '' - miley cyrus || 0
hilary swank || this amelia movie could have been so good ... but hilary swank = not a good fit . also , she 's ugly as ass . || -1
windows 7 || windows 7 sales and revenue look good in first week : well , the numbers for week 1 are in , and they look good . . || 1
steve jobs || Design / '' Innovation has nothing to do with how many R&D dollars you have '' steve jobs / Indeed - sometimes you just need a good idea ... || 0
nicolas cage || the bad lieutenant : port of call new orleans : nicolas cage plays a rogue detective who is as devoted to his job . . || 0
kim kardashian || Is kim kardashian Really Moving to NYC and Marrying Kris Humphries ? : kim kardashian has been spending an awful l ... . || -1
nick jonas || Airport . . :-LRB- by nick jonas . I love you || 1
xbox || xbox live : am are and o t z is currently online . joinable - playing boyfriend : bad company . ranked gold rush : deconstruction . -LRB- xbox live nation -RRB- || 0
wii || it was an awesome party . i really think blurenee had a great birthday . mark my words , i 'm marrying that bitch . i do n't buy wii ' is for hoes || 0
psp || rt : phillyd they finally added dissidia to the playstation store wooo . stupid psp go || -1
barack obama || -LSB- Politics -RSB- USA President barack obama has been given Nobel Prize for peace for his extraordinary efforts to strengthen international diplomac || 1
tiger woods || Prime Jack Nicklaus sinks 30-foot putt on third playoff hole to beat Prime tiger woods in Masters playoff . imaginarygames || 0
micheal jackson || that new south park is meeeeeeeessed up ! '' little miss micheal jackson '' || 0
ipod || went running earlier and my ipod quit less than 5 minutes into it . that was the most boring run ever . || -1
britney spears || britney breaks billboard record ! britney spears single '' 3 '' debuts on 1 in billboard hot 100 ! i knew it , i knew it ! awesome song -LRB- : || 1
